year,ppi,isic4,output_IV,Z_input,apparent_consumption,change_IP,ls_pre_filled,HHI_dom,d_inv_mu_j,n_firms,dom_j,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu
2012,183.5575,1511,-.0010132244,-.0002366420096249,1413139.1,-.0038549351,.54833156,.084766001,.0296161962896273,21,68635064,.0220695925100494,.0765600048373776,.2676498787215173,.3366632797793173
2013,190.06583,1511,-.002656599,-.001287614154549,1459891.9,.003058034,.54833156,.098271631,-.0266991536634358,18,50038724,-.0346709867568534,.103578082011016,.0893085221951569,.1849147711127551
2014,210.32001,1511,-.00012288388,-.0008053348170334,1351137.3,-.0024040369,.54833156,.076424867,.0335514076307619,24,78892168,.0315579286895863,-.2475976711415723,.251036368023925,.0014452179411773
2015,219.89751,1511,-.00011498527,-.0017692123014754,988931.63,-.0053617498,.54833156,.069314197,-.0437762346078245,23,67600632,-.0267971845375258,.0338209716651488,.0213402813080117,.0721403030434592
2016,232.44833,1511,-.0018196747,-.0007207492936843,962580.25,-.0016880396,.59703887,.073540166,-.0651327790773044,17,37994496,.000311115016807,.2128366552139357,.0963163317712112,.3745968810792581
2017,249.68584,1511,.0016205389,-.0009228318314456,832038.13,.0013871433,.59703887,.031796016,-.3197807201137137,19,35350128,-.0019117175212203,-.2540742725586653,.0477166471051127,.1115113771389409
2018,279.48001,1511,-.0013516988,-.0004333763602915,,,.59703887,.061106704,.1658819711747486,19,26526048,-.0062979103477829,.1497509094333224,.0855111579104436,.0630821858212347
2019,304.83417,1511,-.0014595984,.0001229966441709,,,.59703887,.092747599,.0404919875998624,15,17070130,.0143390203310297,.177847204374966,.0650315268583197,.2167257639644528
2020,308.17416,1511,,,,,.59703887,.090267278,.0210067684643952,13,12706576,.0010957738139953,-.0893896030719768,.1489378289581872,.0396372312358106
2021,399.80585,1511,,,,,.59703887,.076050282,-.0244550186478384,13,9604727,.0040479212546334,-.0330788789687924,.0573570559186801,.0527811168523594
2022,681.49335,1511,,,,,.59703887,.086663879,-.0792129093831498,7,5229831,.021942393171727,.2342869589005607,0,.3354422614554375
2009,137.98584,1512,,,,,.64574611,.24199894,,15,44567328,0,0,0,0
2010,139.155,1512,,,,,.64574611,.16024733,.0429935830652217,21,63400032,.0218659589628419,-.0465949940670101,.0677226181693898,0
2011,160.6575,1512,-.0079660835,-.0003567666621755,778982,,.64574611,.087019868,.0444364535091849,23,43582032,-.0285497757474816,.3017488867337861,.0620653368400853,.2908279943172048
2012,183.5575,1512,-.02129294,-.0002366420096249,730675.81,-.0037229955,.64574611,.16805063,-.0554228990646192,19,60196864,.0162757897240909,-.0903192131853104,.2314555790604482,.2128350546638478
2013,190.06583,1512,-.0049187797,-.001287614154549,844077.56,.0068616867,.64574611,.14783324,.0187689074255788,21,61280756,-.0205888448890961,-.1228238312666376,.3014454972630679,.1392639136817552
2014,210.32001,1512,-.0063013597,-.0008053348170334,855441.5,.00086823106,.64574611,.12750436,-.1256050161622232,27,94142792,.0101748628119773,-.3198336214191113,.2461442082248765,.0620904657799657
2015,219.89751,1512,-.019046923,-.0017692123014754,730637.13,-.023128599,.64574611,.1271591,-.0184684622690414,27,89071656,-.0292012319541005,.0135694636645923,.0259500225994864,.0287867165790195
2016,232.44833,1512,-.0093948627,-.0007207492936843,626188.63,-.049253747,.59703887,.14664964,.0149593869896768,31,97095504,.0018670254874166,-.1354085510472379,.1677918138867924,.0192909013372945
2017,249.68584,1512,-.018851396,-.0009228318314456,600442.25,-.023438618,.59703887,.11336359,-.0748687124685884,34,99542456,-.0107110364978121,-.0762048444863825,.0241179614008617,.0120707928852557
2018,279.48001,1512,-.0099592693,-.0004333763602915,,,.59703887,.18496762,.1064800500243405,25,61197848,.0178692903919847,.1383469520362934,.0539651478011815,.1037013402051188
2019,304.83417,1512,.0067021535,.0001229966441709,,,.59703887,.14573567,.0539316761179108,24,73956856,.0324762904503442,-.0901476943685863,.1552928104551693,.0436897304190165
2020,308.17416,1512,,,,,.59703887,.22601812,-.000155967628884,23,57032188,-.0440884768078041,.0758012071526418,.0150654363473508,.0469341343210724
2021,399.80585,1512,,,,,.59703887,.28537363,-.0590133902728925,15,50919252,.0255099155589367,.0503694318103883,.0000187048172658,.1349114424594834
2022,681.49335,1512,,,,,.59703887,.25556594,.0604913040629904,9,19447530,-.0027234658136435,.5456163647994725,.0089910273426549,.4913926222654934
2009,137.98584,1520,,,,,.47197554,.29803908,,18,47543844,0,0,0,0
2010,139.75166,1520,,,,,.47197554,.3441273,.0469177299585273,28,98298960,.0028912629839292,-.1155977505856256,.5802213528143274,.4205971352541039
2011,154.63167,1520,-.0004746037,-.0003567666621755,2713129.3,,.47197554,.25679925,.0260684531544024,35,116814184,.0137751927155273,-.1137357003006147,.1324966725451055,.0064677118056156
2012,153.33749,1520,-.000033030792,-.0002366420096249,2787013.8,-.0011208262,.47197554,.073738404,.0399371118175267,32,67397888,-.0258015973306228,.3653939688212196,.1835169752960344,.4831722349691047
2013,157.00333,1520,-.0011541825,-.001287614154549,2969685,.0019465871,.47197554,.078707069,-.0192826826280301,33,68339040,-.0095342283338038,-.0405702276806724,.1484960107981884,.1176742374117423
2014,171.11667,1520,-.00079640833,-.0008053348170334,2858275.5,-.0014436692,.47197554,.075093471,-.0052578720656248,32,84124304,-.0027408403069978,-.0553395921025224,.1688743564599781,.1160517961160829
2015,198.91251,1520,-.0016913449,-.0017692123014754,2576158.8,-.0047056619,.47197554,.17073092,-.0596762353019039,28,117782136,-.0110325806279233,-.2182703373677683,.3426361491062027,.173009466412415
2016,209.39917,1520,-.0014801776,-.0007207492936843,2702181.5,-.0053714439,.47197554,.12819311,-.0389400342285343,31,107736032,-.0118848301559486,-.0267130562223559,.0757800940805388,.0761222419307685
2017,241.07249,1520,-.0010582195,-.0009228318314456,2555914.3,-.0024844799,.47197554,.064741611,-.1796334932537443,34,93239776,.0055913369148201,-.1277080576374024,.0574494048240321,.1149661773551941
2018,285.76416,1520,-.0012021106,-.0004333763602915,2114325.3,.0018374473,.47197554,.090388753,.121084790531331,36,61801264,.0063429286468541,.1539447966248929,.046876623949979,.0860795586903949
2019,353.39084,1520,-.00086017681,.0001229966441709,1884406.3,-.0046497965,.47197554,.018246252,-.205221414110656,36,38540116,-.0010530216196258,-.0335717805190692,.0813421549973352,.2519387669692962
2020,380.5325,1520,,,,,.47197554,.018856516,.0136606969231809,37,29121892,.0051388063925221,.0150795087313927,.1193628628774801,.1259204810782139
2021,399.80585,1520,,,,,.47197554,.018089032,-.0385898342602647,26,21066680,.0026736668848489,.0354891614167445,0,.0767526625618581
2022,681.49335,1520,,,,,.47197554,.026562724,.0010077612761222,16,18426194,.0049925021281697,.0720243847543715,0,.0760091256064191
2011,145.82167,1610,-.00027288406,.0034597797534914,1027068.6,,.40484178,.51725888,,3,3177383,0,0,.908377229995126,0
2012,160.33167,1610,-.00013179897,-7.97579118994e-06,1176888.6,-.00053850381,.40484178,.33762261,.0027986253024905,4,5085297.5,.0069822708872537,-.2436843709374958,.2395007253527326,0
2013,161.42084,1610,-.00013376967,-.0003236054157156,1084861.5,-.00020457085,.40484178,.24740857,.0421869659088414,5,4758260,.0392251036828254,-.1271707776679759,.1301326398939921,0
2014,170.7975,1610,-.000064620959,.0000622169067235,1149344.6,.00043693508,.40484178,.32297179,.0039179114024408,6,8267327.5,.0050453093154274,-.017222021587265,.0160946236742783,0
2015,181.38167,1610,-.000084057043,-.0008233609618031,1170895.6,-.00072533439,.40484178,.39159587,-.0022089369828793,4,2788611,.0074465270700453,.6329758798971055,0,.6426313439500301
2016,194.905,1610,-.00030152642,-.0006878311428089,1021859.5,.000094003844,.40484178,.39770985,-.0048362456081869,4,3116975,-.0026030444612733,-.0022332011469135,0,0
2017,217.78,1610,.00017807497,-.0008091626574043,976576.5,.0003758622,.40484178,.45837808,.0090849593324348,3,2792260.5,.0090498307283198,.3732182359555878,0,.3731831073514729
2018,283.41666,1610,-.00027374338,-.0017290429005357,858537.06,.00016614236,.40484178,.34138289,-.0446714944642195,3,2985780.8,-.0434509300663085,-.2199163513893551,.2694624671299602,.050766680138516
2019,312.60416,1610,-.000072015093,.0004847937315411,545397.63,.0018604563,.40484178,.22184877,-.0162639983865475,6,3486363.8,-.0022270812169948,-.264445498490228,.2504085813206751,0
2020,334.7175,1610,,,,,.40484178,.26678547,.0190068894184013,5,2173899,-.0010093224448125,.2154241473188993,0,.1954079354556853
2021,604.25836,1610,,,,,.40484178,.37692541,.0170562253360134,3,1083787.8,-.0234126140368973,.2425782309235756,0,.202109391550665
2022,1235.1375,1610,,,,,.40484178,1,.0094185974024931,1,518.16095,0,0,.9438667286564083,.9344481312539152
2009,141.30583,1621,,,,,.2596783,.70843744,,10,105960696,0,0,0,0
2010,143.8325,1621,,,,,.2596783,.48597032,.031364073207234,13,146872768,.0465903011549998,-.1146539641313255,.1417787084506534,.0423509722670937
2011,158.57167,1621,.00091890804,.0034597797534914,3383391.3,,.2596783,.34093672,-.0265005340464936,15,187398880,-.0150166152276869,-.1546545235481745,.1705715432320883,.0274009385027205
2012,180.33917,1621,-.00016973664,-7.97579118994e-06,3737233.3,-.0019364818,.2596783,.26856396,-.0201030361577582,18,172543984,-.0293404674978059,-.0213340661134758,.0324490288164789,.0018775313629555
2013,186.22917,1621,-.00027756894,-.0003236054157156,3750654.8,-.00028919126,.2596783,.21208094,-.0117510985166847,14,135177392,-.0147239349615359,.0087384101786224,.0387351872459147,.0445007609796858
2014,205.08749,1621,-.00024819589,.0000622169067235,3818364,.000022331951,.2596783,.1928122,.0078481204854781,14,143561360,.0250663238094863,-.0119775391655683,.0221666247671515,.0274072889255913
2015,222.22333,1621,-.00017846207,-.0008233609618031,3416936.3,.00090622203,.2596783,.1896546,-.0072438950622389,20,155053088,-.0303945001825152,-.0627406544186912,.0873648835705105,.0014736240315429
2016,234.21083,1621,-.00056308653,-.0006878311428089,3209780,-.0019340968,.47272888,.19383729,-.0681919709355612,20,122688536,-.0095758200371541,.0047178901581717,.0106965683950486,.0740306094516274
2017,253.895,1621,-.000058378806,-.0008091626574043,,,.47272888,.15943353,.0262484627620355,21,87881792,.0100117632684584,-.0016481965997632,.1677711624744347,.1498862663810946
2018,344.0025,1621,-.00029826479,-.0017290429005357,,,.47272888,.14006254,.0221450574337302,18,45795012,.0091986942412736,.0844767915413669,.3234222854145138,.3949527137634242
2019,402.89584,1621,.00053800055,.0004847937315411,,,.47272888,.15848866,.0231352733257686,20,35368864,.0228751242377022,-.0425737697621116,.0557946744884647,.0129607556382867
2020,428.63416,1621,,,,,.47272888,.1677665,.0221155490650778,18,29844806,.0218781176959313,.0591382993398644,.0000141129060561,.0589149808767741
2021,604.25836,1621,,,,,.47272888,.21857616,-.1566704464257052,15,17516114,-.0171172772929452,.0629679566167392,.0337907983635228,.2363119241130218
2022,1235.1375,1621,,,,,.47272888,.46652278,.1234754640992373,11,16322446,.0477406884857082,.1537675751071606,0,.0780327994936315
2009,141.30583,1622,,,,,.53904057,.20303431,,24,146634448,0,0,0,0
2010,143.8325,1622,,,,,.53904057,.19816379,.0029327110499537,32,189962544,.0006465453842476,.0146463081335257,.1117065864325725,.1240667289003918
2011,158.57167,1622,.00037189436,.0034597797534914,1290470.6,,.53904057,.14270295,.0338985711599847,34,145548768,.0285507572858305,.0216836106186673,.0295347938372773,.0458705905817905
2012,180.33917,1622,.00012814696,-7.97579118994e-06,1433669.1,.00272439,.53904057,.13248105,-.043299611244347,32,152107888,-.0367088328719952,.0202459988003409,.0857555711132719,.1125923482859646
2013,186.22917,1622,-.00018486581,-.0003236054157156,1491481.4,.0100062,.53904057,.14481208,-.0186053508705932,39,129526632,-.0067640617641657,.0765489358259222,.1177570422211248,.2061472671534747
2014,205.08749,1622,.000038626647,.0000622169067235,1411341.5,.0006227158,.53904057,.16504873,-.0077879267419589,30,131409872,-.0213952956396843,.0483859666729397,.0898342449818124,.1246128427570265
2015,222.22333,1622,6.2008044e-06,-.0008233609618031,1341414.5,-.0062539643,.53904057,.12585361,-.0271433320250255,33,130302624,-.0015825487519523,-.026767411895476,.0718025589942466,.0705959303718439
2016,234.21083,1622,-.00015369499,-.0006878311428089,1413371.6,-.0082771834,.47272888,.16041781,-.088465730871092,30,113761424,-.002763078822652,.0364581548580254,.0716531931546624,.1938140000611274
2017,253.895,1622,-.0001265359,-.0008091626574043,1388768.3,-.0019000648,.47272888,.22195983,.0246418678409362,32,106144056,.0257361559515576,.0476190857587594,.0079339031416284,.0566472770110097
2018,344.0025,1622,-.000041538071,-.0017290429005357,,,.47272888,.0091552055,-.4314138785391034,30,23551932,.0029300561484691,.0057723680499054,.0610032187118396,.5011195214493173
2019,402.89584,1622,.000074431191,.0004847937315411,,,.47272888,.068961725,.4771792395425251,30,21109140,-.0046108738819918,.2637081969330681,.2534538854651725,.0353719689737238
2020,428.63416,1622,,,,,.47272888,.0096371192,-.465912439526609,29,18769294,.0048326819614636,-.4306017574716426,.0342244248666411,.074367788883071
2021,604.25836,1622,,,,,.47272888,.083001666,.5894516086181497,25,11844635,.0135761233498411,.5357264922082273,.0860750774667902,.0459260844067092
2022,1235.1375,1622,,,,,.47272888,.0079748603,-.6677679104650975,17,6091508,-.020324769437049,-.416083162308641,0,.2313599787194075
2009,141.30583,1623,,,,,.59621489,.48829463,,3,6283534,0,0,0,0
2010,143.8325,1623,,,,,.59621489,.36034292,-.0212072633648641,4,9716706,-.0277398970422412,-.1692605180326537,.175793151710031,0
2011,158.57167,1623,-3.6322504e-06,.0034597797534914,483534.44,,.59621489,.21231204,-.0452035605639095,8,20893946,-.0200135036531508,-.3278063494612539,.5693650291405862,.2667487365900911
2012,180.33917,1623,9.1322336e-06,-7.97579118994e-06,576865.13,-8.8487004e-06,.59621489,.10689739,.0594671109858351,21,41553340,.007686511614972,-.4134835340462827,.4652641334171458,0
2013,186.22917,1623,-6.4024434e-06,-.0003236054157156,684876.06,.000030972024,.59621489,.08971674,-.0495104801696025,26,43328968,-.0466152026373317,-.1905953845107708,.1877001069785003,0
2014,205.08749,1623,-5.8772794e-06,.0000622169067235,735934.31,2.9909643e-06,.59621489,.085945711,-.0392934780993631,28,46879128,-.0465920850603311,-.0122772932680491,.0368118832698345,.0172359830408176
2015,222.22333,1623,-4.7307399e-06,-.0008233609618031,652460.31,.000035504188,.59621489,.08783929,-.0416743699918383,25,44136848,-.046944496717215,.0284222211343661,.0452618445350298,.0684139389440192
2016,234.21083,1623,1.6166682e-06,-.0006878311428089,618919.5,-.000041203373,.47272888,.08656998,-.1628921137532957,21,33456678,.0002650627195673,.0345911819716159,.0284020524651336,.2261504109096126
2017,253.895,1623,.000011328793,-.0008091626574043,653224.5,-.000024435332,.47272888,.069954813,-.0984476121040196,22,27664816,.0083786626663631,-.0264422725510922,.0514376964766562,.1318216986959466
2018,344.0025,1623,-5.1267612e-06,-.0017290429005357,,,.47272888,.059753757,.1750255224239681,24,20651710,-.0077955122824751,.1379106432292778,.1312747677968873,.0863643763197216
2019,402.89584,1623,2.0583968e-06,.0004847937315411,,,.47272888,.081327878,.1775864845489799,33,30565566,.01858840448967,-.1326929869186616,.3553925577911424,.0637014908131714
2020,428.63416,1623,,,,,.47272888,.071311042,-.0247169610320375,37,25796046,.0137538776615667,-.0474702491142633,.0824059836375012,.0734065732168419
2021,604.25836,1623,,,,,.47272888,.087996162,.0827087982053524,36,17105188,.0216934207390685,.2263633559737355,.0154618883603034,.1808098668677549
2022,1235.1375,1623,,,,,.47272888,.12270436,-.0239783941000101,27,13884099,-.0113534139768106,.1069340446032193,.0317848122187506,.1513438369451696
2009,141.30583,1629,,,,,.42967004,.11394645,,22,129887520,0,0,0,0
2010,143.8325,1629,,,,,.42967004,.50672412,-.0641167070327433,25,574035200,.0036392768776785,-.5610162908980627,.5474341379748566,.0541738309872158
2011,158.57167,1629,.076721087,.0034597797534914,210952.42,,.42967004,.58200806,.0455308973993495,33,552846208,.0461837598915867,.0395893184369673,.0265649072212655,.0668070881504698
2012,180.33917,1629,.0031317717,-7.97579118994e-06,196987.52,.0028184652,.42967004,.5004217,-.0079005198005931,42,612991744,-.0136339803646994,-.0639411303010369,.0845374065525005,.0148628156873572
2013,186.22917,1629,-.0042246715,-.0003236054157156,184898.3,.13237721,.42967004,.61635441,.011827149473424,40,486663104,.0204355167545234,.0639584292620658,.0135673686714134,.0861341652145789
2014,205.08749,1629,-.0085066622,.0000622169067235,146051.53,.16165119,.42967004,.099944524,.069223461339478,40,183799168,.0053488863020177,.3890028240373246,.3140446293456848,.6391728783455494
2015,222.22333,1629,-.022067184,-.0008233609618031,129064.2,-.05370909,.42967004,.11853488,-.0446819897130162,39,183506896,-.0176228057156951,.042384774884157,.0767024441767374,.1461464030582156
2016,234.21083,1629,-.019480988,-.0006878311428089,123768.71,-.10272479,.47272888,.1210119,-.0324220662485709,42,161371088,-.023616356478379,-.0397280073795623,.0894533391294206,.0585310415200498
2017,253.895,1629,-.017935274,-.0008091626574043,122287.62,-.09489429,.47272888,.13612254,-.0357420078347569,39,135123392,-.0128065135988874,.0513528442179751,.0109621215597423,.0852504600135872
2018,344.0025,1629,-.039745767,-.0017290429005357,,,.47272888,.17894886,.0222116418196419,39,88212592,-.0204715722522689,.0710541629140898,.0562165674832158,.0845875163253948
2019,402.89584,1629,.0055983099,.0004847937315411,,,.47272888,.092447139,.0218005194964133,36,55233500,.0105546167588936,-.0874518415889373,.1675952835464076,.0688975392199508
2020,428.63416,1629,,,,,.47272888,.16579725,-.0768901831409455,40,74332312,-.0112094796744186,-.0935662366647347,.0392416971613192,.0113561639631116
2021,604.25836,1629,,,,,.47272888,.27969998,-.0155539074330115,33,47322028,-.0286793350951859,.075090943122907,.0014349369530176,.0634004524137501
2022,1235.1375,1629,,,,,.47272888,.27934334,-.1033132940640681,24,29963616,-.0147329819253024,.1348819721684078,.0094303648515924,.232892649158766
2009,150.67166,1701,,,,,.4439604,.055115275,,44,299713664,0,0,0,0
2010,156.23416,1701,,,,,.4439604,.04289588,.0127028725140222,66,401755520,.0104845944274412,-.1234599852557908,.1918751343756537,.0661968710332819
2011,179.18834,1701,.0056537259,.0010270714870586,4451291,,.4439604,.056858264,-.0416105107319759,82,493387584,-.0332893448852676,-.0426701095365316,.0533075335875281,.0189585898977047
2012,179.44583,1701,.0032111867,.000505743744784,4099655,-.0062839352,.4439604,.036759701,.0666405449004848,97,355498912,.0348188618977934,.1499155781030299,.0469232631430002,.1650171582433388
2013,191.88083,1701,-.0033636517,-.0005251472358054,4419809,.0094937757,.4439604,.038064983,-.0010411670769663,104,346553536,-.0045260192034627,-.0225935610959551,.1949295093445046,.1688510961220526
2014,219.6275,1701,.00048922846,.0004181120805637,4581641,.010723598,.4439604,.03285712,.0035371650560452,97,395328640,-.0151949988658059,.0023262749145683,.1720078239924213,.155601934985139
2015,234.11333,1701,.0013345149,.0003249857157748,4143888.8,-.0057149753,.4439604,.039376255,-.0539370938608756,110,373594368,-.0170550987503064,.0311342318690815,.0742699299501954,.1422861569298462
2016,248.755,1701,.0015006947,.0002183980296095,4098400.8,.020932797,.4439604,.030091302,-.0165098940362287,109,344666816,.0060195427156854,-.0366054277451595,.084061319900358,.0699853289071128
2017,361.79501,1701,.0034762707,.0003082085195771,4752104.5,-.019827422,.4439604,.027769662,-.127608667047446,107,271128544,-.0391269643062765,-.0434011395081393,.029711989706377,.0747925529394073
2018,523.54248,1701,-.0041403086,-.0007141653174614,4982972,-.009977974,.4439604,.035405174,.0529012690266538,111,194423280,-.049573460605457,.0903302707749238,.042015188732629,.0298707298754416
2019,539.7392,1701,.003386857,.0006674894184897,4327488.5,.014137149,.4439604,.030235499,-.0024486946287287,119,164563600,.0547972174482181,-.0296888792642387,.0546260564216599,.0821830892343685
2020,648.79498,1701,,,,,.4439604,.034881681,-.0174157981188905,120,124833392,-.0256182884778463,.0163555158624216,.0240032270907698,.0321562525942351
2021,757.03918,1701,,,,,.4439604,.043159477,-.0705964085578791,112,124767024,-.0370099505006363,.0155913242837938,.0286812372247608,.0778590195657977
2022,1571.6609,1701,,,,,.4439604,.063719809,.072159575121177,69,65477268,.0328391462053128,.2182643967705873,.007146482131748,.1860904499864707
2023,2157.375,1701,,,,,.4439604,.88292778,.2243379710880197,3,1396961.5,.117266335265131,.7975534187880462,0,.6904817829651577
2009,150.67166,1702,,,,,.46976838,.73824376,,10,94130352,0,0,0,0
2010,163.17416,1702,,,,,.46976838,.18683082,.0043860083617492,12,26893056,.0079518360601544,.3074095914223935,.4300082807161944,.7409836998369932
2011,178.89166,1702,-.000079831974,.0010270714870586,3193950.3,,.46976838,.1326502,.0395101088383097,23,56306108,.0174941616092382,-.3433412742826401,.3653572215117115,0
2012,188.64417,1702,.00015273472,.000505743744784,3294305.3,.000094151939,.46976838,.10403514,.0005931365630425,29,72178832,-.0005578737991481,-.1937448219468598,.2347616346837247,.0398658023746743
2013,193.755,1702,-.00003800177,-.0005251472358054,3641585.8,.00017654593,.46976838,.09288504,-.0041125963501014,30,67180096,-.002074253442329,-.0395758071506449,.091667685514961,.0541302212720888
2014,201.83833,1702,.000053860163,.0004181120805637,3891516.8,.00013764645,.46976838,.090467237,.0107912129101929,32,89670864,-.0019043061083349,-.0790513903423138,.1144944361817955,.0227475268209535
2015,206.18333,1702,.000058675749,.0003249857157748,3491001.3,-.000085019041,.46976838,.127231,-.0978343394761487,42,129122712,-.0085629736670427,-.185579632180397,.3447505459950123,.2484422796237214
2016,217.75166,1702,.000056161658,.0002183980296095,3470784.8,5.9930608e-06,.52312428,.071437612,-.0364192880874958,44,74873408,-1.91365204480e-06,.2483519813982624,.0813760380053769,.3661453938390905
2017,251.38417,1702,-.00006562702,.0003082085195771,3774006,-.00055676955,.52312428,.17615618,-.0257779627642503,45,139853632,-.0086932655997656,-.271452725781392,.3291909221732155,.074822893556308
2018,336.06332,1702,7.6982669e-06,-.0007141653174614,8307855.5,-.0010083255,.52312428,.20369102,.0027759786122393,39,112785416,-.0246061007720657,.055005439171493,.0226013138634677,.0502246736506558
2019,404.74335,1702,.000022701615,.0006674894184897,8505588,-.00015838025,.52312428,.14362845,.0386617557207035,45,93999936,.0325375277661261,-.0624225567722693,.1221874577652516,.0536406730384051
2020,445.40417,1702,,,,,.52312428,.13941006,.0166390930293197,54,85326912,-.0120995507752696,-.002840521301264,.0514905697330633,.0199114046272099
2021,757.03918,1702,,,,,.52312428,.15577331,-.0761219062831781,44,47999388,-.0222252523197833,.1317162756525044,0,.1856129296158991
2022,1571.6609,1702,,,,,.52312428,.054711126,-.2035754587383963,26,10990931,-.0168373474156139,.2596199025492332,7.09436341784e-06,.4463651082354335
2009,150.67166,1709,,,,,.5364632,.053236499,,103,344357664,0,0,0,0
2010,163.17416,1709,,,,,.5364632,.044458248,.0121098528875159,120,502399200,.0083249160981291,-.1510780600630019,.2250957358196715,.070232738967283
2011,178.89166,1709,.0010030719,.0010270714870586,3574700.8,,.5364632,.053202257,.0062170935753469,143,750681600,-.0093165484248196,-.033725335628531,.1000568409823966,.0507978633536992
2012,188.64417,1709,.0022347039,.000505743744784,3704756.5,-.0068627186,.5364632,.044195794,.0046208397263598,157,681796800,.0071598933447544,-.1326785349109071,.2273848359206151,.0972453546281024
2013,193.755,1709,-.00027881996,-.0005251472358054,3854543.8,.0043374896,.5364632,.039207812,-.0164012994655306,155,626722112,-.000609825046914,-.0289171504463587,.063905535593041,.0507798595652991
2014,201.83833,1709,.0012645371,.0004181120805637,4333716,.0068272278,.5364632,.10043621,-.0132450469643633,152,977930240,-.0280521804358142,.0665395711713141,.0374465563837227,.089178994083586
2015,206.18333,1709,.0012106356,.0003249857157748,4118030.8,-.005432196,.5364632,.0352237,-.009939469684024,144,613048960,-.0028672637423022,.2775681969809099,.0833485643894697,.3679889673121016
2016,217.75166,1709,.00038010799,.0002183980296095,4169854.3,-.0024872571,.52312428,.029458348,-.0102059506810142,152,583944384,-.0032725668646117,-.0504898986395745,.0739481331421642,.0303916183189916
2017,251.38417,1709,.000013667197,.0003082085195771,4299285,-.0034240484,.52312428,.038610745,-.0189100438338659,155,631170496,-.0103116559857937,-.1333631152279893,.185818005474822,.061053278094905
2018,336.06332,1709,-.00046163925,-.0007141653174614,,,.52312428,.043668319,-.0561482582657566,141,468541440,-.0090997792046857,-.005070275220086,.0229896754700428,.0649678793110278
2019,404.74335,1709,.0010578621,.0006674894184897,,,.52312428,.052307285,.0386266192229958,156,399179456,-.0024002654737267,.0249821384050395,.0768423860310486,.0607976397393653
2020,445.40417,1709,,,,,.52312428,.057319269,.0042625205800654,158,353726720,-.0056315165611769,-.0068836057426846,.0672327830937744,.0504551402098478
2021,757.03918,1709,,,,,.52312428,.052895557,-.0274511328705221,127,170539184,.0244572465788907,.0583038010063693,.0875103434722225,.1977225239280048
2022,1571.6609,1709,,,,,.52312428,.087978058,.0065035126475012,75,101820736,-.0126855475378679,.1988382772731667,.0000459033859194,.1796951204737169
2023,2157.375,1709,,,,,.52312428,.50716001,.0949356564376541,3,504190,-.0081371974282918,.8683743612332993,0,.7653015073673533
2009,147.355,1811,,,,,.78410149,.11307409,,50,258038352,0,0,0,0
2010,151.97917,1811,,,,,.78410149,.10457775,-.0182425811758824,76,372047552,-.0379635106017635,-.0314136344786218,.0964410133255939,.045306449421091
